time;temperature_bathroom_middle;humidity_bathroom_middle;temperature_bathoroom_upstairs;humidity_bathroom_upstairs;temperature_outside;humidity_outside;Id;Config;local time;room;absolute;absolute_outside
2022-01-20 21:45:00;16.1;56.0;20.5;51.0;;;87;4;85.0;mid;;
2022-01-20 21:50:00;18.2;53.0;20.5;51.0;;;87;4;90.0;mid;;
2022-01-21 22:00:00;17.3;55.0;21.9;47.0;;;88;2;0.0;mid;;
2022-01-21 22:05:00;17.3;55.0;21.9;47.0;;;88;2;5.0;mid;;
2022-01-21 22:10:00;17.3;54.0;21.9;47.0;;;88;2;10.0;mid;;
2022-01-21 22:15:00;18.6;54.0;21.9;47.0;;;88;2;15.0;mid;;
2022-01-21 22:20:00;18.6;54.0;21.9;47.0;;;88;2;20.0;mid;;
2022-01-21 22:25:00;18.7;54.0;21.9;47.0;;;88;2;25.0;mid;;
2022-01-22 08:00:00;20.2;55.0;21.8;49.0;;;89;2;0.0;mid;;
2022-01-22 08:05:00;20.2;55.0;21.8;49.0;;;89;2;5.0;mid;;
2022-01-22 08:10:00;20.2;55.0;21.8;49.0;;;89;2;10.0;mid;;
2022-01-22 08:15:00;20.2;53.0;21.8;49.0;;;89;2;15.0;mid;;
2022-01-22 08:20:00;20.2;53.0;21.8;49.0;;;89;2;20.0;mid;;
2022-01-22 08:25:00;20.2;53.0;21.8;49.0;;;89;2;25.0;mid;;
2022-01-22 14:35:00;22.1;63.0;22.5;49.0;;;90;2;0.0;mid;;
2022-01-22 14:40:00;22.1;63.0;22.5;49.0;;;90;2;5.0;mid;;
2022-01-22 14:45:00;22.1;63.0;22.5;49.0;;;90;2;10.0;mid;;
2022-01-22 14:50:00;22.1;63.0;22.5;49.0;;;90;2;15.0;mid;;
2022-01-22 14:55:00;22.1;63.0;22.5;49.0;;;90;2;20.0;mid;;
2022-01-22 15:00:00;22.1;63.0;22.5;49.0;;;90;2;25.0;mid;;
2022-01-22 15:05:00;22.1;63.0;22.5;49.0;;;90;2;30.0;mid;;
2022-01-22 15:10:00;22.1;63.0;22.5;49.0;;;90;2;35.0;mid;;
2022-01-22 15:15:00;22.1;61.0;22.5;49.0;;;90;2;40.0;mid;;
2022-01-22 15:20:00;22.1;61.0;22.5;49.0;;;90;2;45.0;mid;;
2022-01-22 15:25:00;22.1;61.0;22.5;49.0;;;90;2;50.0;mid;;
2022-01-22 15:30:00;22.1;61.0;22.5;49.0;;;90;2;55.0;mid;;
2022-01-22 15:35:00;22.1;61.0;22.5;49.0;;;90;2;60.0;mid;;
2022-01-22 15:40:00;22.2;61.0;22.5;49.0;;;90;2;65.0;mid;;
2022-01-22 15:45:00;22.2;61.0;22.5;49.0;;;90;2;70.0;mid;;
2022-01-22 15:50:00;22.1;60.0;22.5;49.0;;;90;2;75.0;mid;;
2022-01-22 15:55:00;22.1;60.0;22.5;49.0;;;90;2;80.0;mid;;
2022-01-22 16:00:00;22.4;60.0;22.5;49.0;;;90;2;85.0;mid;;
2022-01-22 16:05:00;22.4;60.0;22.5;49.0;;;90;2;90.0;mid;;
2022-01-22 16:10:00;22.6;61.0;22.5;49.0;;;90;2;95.0;mid;;
2022-01-22 16:15:00;22.6;61.0;22.5;49.0;;;90;2;100.0;mid;;
2022-01-22 16:20:00;22.6;61.0;22.5;49.0;;;90;2;105.0;mid;;
2022-01-22 16:25:00;22.6;61.0;22.5;49.0;;;90;2;110.0;mid;;
2022-01-22 16:30:00;22.6;61.0;22.5;49.0;;;90;2;115.0;mid;;
2022-01-22 16:35:00;22.5;61.0;22.5;49.0;;;90;2;120.0;mid;;
2022-01-22 16:40:00;22.5;61.0;22.5;55.0;;;90;2;125.0;mid;;
2022-01-22 21:20:00;22.8;67.0;22.5;49.0;;;91;2;0.0;mid;;
2022-01-22 21:25:00;22.8;67.0;22.5;49.0;;;91;2;5.0;mid;;
2022-01-22 21:30:00;22.8;67.0;22.5;49.0;;;91;2;10.0;mid;;
2022-01-22 21:35:00;22.8;67.0;22.5;49.0;;;91;2;15.0;mid;;
2022-01-22 21:40:00;22.9;67.0;22.5;49.0;;;91;2;20.0;mid;;
2022-01-22 21:45:00;22.9;67.0;22.9;48.0;;;91;2;25.0;mid;;
2022-01-22 21:50:00;22.9;67.0;22.9;48.0;;;91;2;30.0;mid;;
2022-01-22 21:55:00;22.9;67.0;22.9;48.0;;;91;2;35.0;mid;;
2022-01-22 22:00:00;23.0;67.0;22.9;48.0;;;91;2;40.0;mid;;
2022-01-22 22:05:00;23.0;67.0;22.9;48.0;;;91;2;45.0;mid;;
2022-01-22 22:10:00;23.0;66.0;22.9;48.0;;;91;2;50.0;mid;;
2022-01-22 22:15:00;23.0;66.0;22.9;48.0;;;91;2;55.0;mid;;
2022-01-23 08:30:00;22.5;54.0;23.1;49.0;;;92;2;0.0;mid;;
2022-01-23 08:35:00;22.5;54.0;23.1;49.0;;;92;2;5.0;mid;;
2022-01-23 08:40:00;22.5;54.0;23.1;49.0;;;92;2;10.0;mid;;
2022-01-23 08:45:00;22.5;54.0;23.1;49.0;;;92;2;15.0;mid;;
2022-01-23 08:50:00;22.5;54.0;23.1;49.0;;;92;2;20.0;mid;;
2022-01-23 08:55:00;22.5;54.0;23.1;49.0;;;92;2;25.0;mid;;
2022-01-23 09:00:00;22.6;54.0;23.1;49.0;;;92;2;30.0;mid;;
2022-01-24 19:35:00;19.0;58.0;22.2;53.0;;;94;2;0.0;mid;;
2022-01-24 19:40:00;19.1;59.0;22.2;53.0;;;94;2;5.0;mid;;
2022-01-24 19:45:00;19.1;59.0;21.8;53.0;;;94;2;10.0;mid;;
2022-01-24 19:50:00;19.0;59.0;21.8;53.0;;;94;2;15.0;mid;;
2022-01-24 19:55:00;19.0;59.0;21.7;53.0;;;94;2;20.0;mid;;
2022-01-24 20:00:00;19.0;59.0;21.7;53.0;;;94;2;25.0;mid;;
2022-01-24 20:05:00;19.0;59.0;21.7;53.0;;;94;2;30.0;mid;;
2022-01-24 20:10:00;18.9;59.0;21.7;53.0;;;94;2;35.0;mid;;
2022-01-24 20:15:00;18.9;59.0;21.7;53.0;;;94;2;40.0;mid;;
2022-01-24 20:20:00;18.9;59.0;21.6;53.0;;;94;2;45.0;mid;;
2022-01-24 20:25:00;18.9;59.0;21.6;53.0;;;94;2;50.0;mid;;
2022-01-24 20:30:00;18.9;59.0;21.6;53.0;;;94;2;55.0;mid;;
2022-01-24 20:35:00;18.9;59.0;21.6;53.0;;;94;2;60.0;mid;;
2022-01-24 20:40:00;18.9;59.0;21.6;53.0;;;94;2;65.0;mid;;
2022-01-24 20:45:00;19.0;59.0;21.6;53.0;;;94;2;70.0;mid;;
2022-01-24 20:50:00;19.0;59.0;21.7;53.0;;;94;2;75.0;mid;;
2022-01-24 20:55:00;19.0;59.0;21.7;53.0;;;94;2;80.0;mid;;
2022-01-24 21:00:00;19.0;59.0;21.7;53.0;;;94;2;85.0;mid;;
2022-01-24 21:05:00;19.0;59.0;22.0;53.0;;;94;2;90.0;mid;;
2022-01-24 21:10:00;19.0;59.0;22.0;53.0;;;94;2;95.0;mid;;
2022-01-24 21:15:00;19.0;58.0;22.1;52.0;;;94;2;100.0;mid;;
2022-01-24 21:20:00;19.0;58.0;22.1;52.0;;;94;2;105.0;mid;;
2022-01-24 21:25:00;19.0;58.0;22.1;52.0;;;94;2;110.0;mid;;
2022-01-24 21:30:00;18.9;59.0;22.1;52.0;;;94;2;115.0;mid;;
2022-01-24 21:35:00;18.9;59.0;22.4;52.0;;;94;2;120.0;mid;;
2022-01-24 21:40:00;18.9;59.0;22.4;52.0;;;94;2;125.0;mid;;
2022-01-24 21:45:00;18.9;59.0;22.4;52.0;;;94;2;130.0;mid;;
2022-01-24 21:50:00;18.9;59.0;22.4;52.0;;;94;2;135.0;mid;;
2022-01-24 21:55:00;18.9;59.0;22.4;52.0;;;94;2;140.0;mid;;
2022-01-24 22:00:00;18.9;58.0;22.6;52.0;;;94;2;145.0;mid;;
2022-01-24 22:05:00;18.9;58.0;22.6;52.0;;;94;2;150.0;mid;;
2022-01-24 22:10:00;18.9;59.0;22.6;53.0;;;94;2;155.0;mid;;
2022-01-25 18:10:00;21.7;50.0;22.2;47.0;;;97;2;0.0;mid;;
2022-01-25 18:15:00;21.7;50.0;22.2;47.0;;;97;2;5.0;mid;;
2022-01-25 22:50:00;15.0;60.0;22.8;55.0;;;99;2;0.0;mid;;
2022-01-25 22:55:00;14.2;59.0;22.8;55.0;;;99;2;5.0;mid;;
2022-01-25 23:00:00;14.2;59.0;22.8;55.0;;;99;2;10.0;mid;;
2022-01-26 09:25:00;16.3;56.0;21.7;51.0;;;100;4;0.0;mid;;
2022-01-26 09:30:00;16.3;56.0;21.7;51.0;;;100;4;5.0;mid;;
2022-01-26 09:35:00;16.3;56.0;21.7;51.0;;;100;4;10.0;mid;;
2022-01-26 09:40:00;16.3;56.0;21.7;51.0;;;100;4;15.0;mid;;
2022-01-26 09:45:00;16.3;55.0;21.7;51.0;;;100;4;20.0;mid;;
2022-01-26 09:50:00;16.3;55.0;22.0;51.0;;;100;4;25.0;mid;;
2022-01-26 09:55:00;16.3;55.0;22.0;51.0;;;100;4;30.0;mid;;
2022-01-26 10:00:00;16.3;55.0;22.0;51.0;;;100;4;35.0;mid;;
2022-01-26 10:05:00;16.3;55.0;22.4;51.0;;;100;4;40.0;mid;;
2022-01-26 10:10:00;16.3;55.0;22.4;51.0;;;100;4;45.0;mid;;
2022-01-26 10:15:00;16.3;55.0;22.4;51.0;;;100;4;50.0;mid;;
